"asset_id","label","image_file","prompt_file","source_image_sha256","public_image_sha256","source_prompt_sha256","package_prompt_sha256","visibility","selection_seed","pixel_change","prompt_change"
"A178","上衣+短裤","images/A178-上衣+短裤.png","prompts/A178-上衣+短裤.txt","D5CA6A82700A391FD92BE325D94E4B3E7B4BB10DA61C47A82A63D221A902EEF0","D5CA6A82700A391FD92BE325D94E4B3E7B4BB10DA61C47A82A63D221A902EEF0","AE3FEE82AD97286B772C0EA488A35B00C47B77A83ECE8690EC208A5F09841DD7","944972F5EF7CB01481AA93356D412D4B65E7F27E8D4D44B0F559BF334971BE5D","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A122","上衣+长裤","images/A122-上衣+长裤.png","prompts/A122-上衣+长裤.txt","6DB3F63E0E9CB475F558BED67510848DDF12133A61A043C512EBAE7C9FAEFF73","6DB3F63E0E9CB475F558BED67510848DDF12133A61A043C512EBAE7C9FAEFF73","86675EF459762DFD7455D6667E90B60F4B95DD705E86124F9AD3C724E2161EF1","F12908F7AACBFD1801B1EBED00AD46EB62BE070334AD83D2FF7A574497C8FD2D","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A197","上衣+短裤","images/A197-上衣+短裤.png","prompts/A197-上衣+短裤.txt","0892A1B51BBD860C391F7E707CF4682D30A62A27A2ED6502C6E5D5D2B7B29C14","0892A1B51BBD860C391F7E707CF4682D30A62A27A2ED6502C6E5D5D2B7B29C14","62F2A5F435AE49E82C7624359D737D6E51E6C76AE51F3DDB5D032CE9E6A4FB58","AC41282A2C651667D783055E0F8BF67B1F428D44E1156DFB678DD6EB80637BC0","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A105","上衣+短裤","images/A105-上衣+短裤.png","prompts/A105-上衣+短裤.txt","1175D6D9B6090A8631E7B69904FAC84EEFDD5071259671B989590F025DC9E942","1175D6D9B6090A8631E7B69904FAC84EEFDD5071259671B989590F025DC9E942","6CE4AC8CA2023C3D505C74AD1C03BC1849E928E9A01607D424BAA2D90F098074","E595B9DC311EF70542959E71A4B20D81620B0B5C8F4C4F4BB9B3FDB4469D4751","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A170","上衣+长裤","images/A170-上衣+长裤.png","prompts/A170-上衣+长裤.txt","22C51DC553F104A88A51AA9F9D190CE03842F2B28F8F8F210C46714245FF80C9","22C51DC553F104A88A51AA9F9D190CE03842F2B28F8F8F210C46714245FF80C9","14C3D9A693269152049382F274FF3E6B908625A504198514B60F64AB4CA07098","013EB1CE7303A89FF5DD5AC72CEAE80A320A580F9FC5A67729EFFC6CD565E487","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A065","时装穿搭","images/A065-时装穿搭.png","prompts/A065-时装穿搭.txt","BE88167270084A4BE88B8ED3055D4E5DF74856713546F1CE5FD3C094365108C3","BE88167270084A4BE88B8ED3055D4E5DF74856713546F1CE5FD3C094365108C3","1C8BAF79E87BEA9DD7FEEFE12B8CEF94850DCB3029D2991D10BAF067F758CC15","53298AD94D6EBD6E8EDD6281FE965B802AEE4AA0045ADE39FD181FF7418A3377","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A075","上衣+长裤","images/A075-上衣+长裤.png","prompts/A075-上衣+长裤.txt","6CFD3261331B5514565DA3D8A3E932F6447546884681FFFE5DECE9F3C6C40C59","6CFD3261331B5514565DA3D8A3E932F6447546884681FFFE5DECE9F3C6C40C59","EEDC63635F261582D0185A93C0D0488F7CC4F9FD1EB28B007B064671D3ADF179","12DB4E47CE07DB7EBF972652AEABC015C9F83AD9C9E25C6C90FAFCDD40AACB92","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A004","上衣+长裤","images/A004-上衣+长裤.png","prompts/A004-上衣+长裤.txt","83A5ADE07A8D05E5668EAF2B04910598445ED5F687897FB9229DE5AC2C0D2BF8","83A5ADE07A8D05E5668EAF2B04910598445ED5F687897FB9229DE5AC2C0D2BF8","95791F519001D4AC4DF551D9FA93E24FE2C771867A3FE095F4E71E3E48A149F9","48F60827ACCEBA296CB8B279DC2BF143EC014E3F0D78C21511CEC56F877D28BB","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A099","上衣+长裤","images/A099-上衣+长裤.png","prompts/A099-上衣+长裤.txt","F57929B1E85540D6B0520D7773B0D333CB7B9799C49F4BC815012652AB598DD4","F57929B1E85540D6B0520D7773B0D333CB7B9799C49F4BC815012652AB598DD4","41EA6CDF6F93A02D74C02200F3DFF9DCF5ED1577251421CBAEE3AB825C4628D8","33B0AC89162EC06C393CF86BFDEE49264C4BAC60954820DEC707A9AD1B963ACD","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A054","连衣裙","images/A054-连衣裙.png","prompts/A054-连衣裙.txt","38CF85C804DBB6CEDF5FCAF6BA1E56152A7F056BAC3DDBE3FF1895DC730E2BC0","38CF85C804DBB6CEDF5FCAF6BA1E56152A7F056BAC3DDBE3FF1895DC730E2BC0","E76F395530383653BDAE47384F737651FE5215A913DA5F628AB01BC0EBB62AD6","A2083C5F13B4BEBCF9A1EB55FCDFAFF88B9048E35599080DBB672D5932EB1AD8","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A064","时装穿搭","images/A064-时装穿搭.png","prompts/A064-时装穿搭.txt","0DC171ED431239568057DF3E242FCB3EBB2F50169059315A8CD0833C6BE33CBB","0DC171ED431239568057DF3E242FCB3EBB2F50169059315A8CD0833C6BE33CBB","FC29086F16A28EC902D9FD4A7BF18D0B29038149E351B127C65BCA5C22B8520D","10C1F0806B254608F2858D2F2BE6944387235B542C828C68348407A0758889ED","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A093","上衣+短裤","images/A093-上衣+短裤.png","prompts/A093-上衣+短裤.txt","844B811C701BCA063D40975222DA122E63C6F002105DF84423EAB4D5A71210D5","844B811C701BCA063D40975222DA122E63C6F002105DF84423EAB4D5A71210D5","7EC15E47E70156844B0F9B0AC3FBB50ADC56109A16594A80DB7D6911E9EE6F99","AB1E801B9CEC9CEE1AE1ED3A21F697697BDB703775F03A411B9DE21AAC78B192","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A182","时装穿搭","images/A182-时装穿搭.png","prompts/A182-时装穿搭.txt","A4C30FD11D0E8BF992061E9FEC30DE5DE7207AD4CDA00D3D2BE2779CCB7C5E1F","A4C30FD11D0E8BF992061E9FEC30DE5DE7207AD4CDA00D3D2BE2779CCB7C5E1F","476BF02672F98166B922238757548B9F4BFA854B49610448D347FAB37D610D09","DA3A06DAA23D3674FD0108E0FF0033ABAB214ED7429F8246C65A647B29730AFF","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A028","上衣+短裤","images/A028-上衣+短裤.png","prompts/A028-上衣+短裤.txt","69883DE3EDE1785ACF1A1A869239921B52ACF032411FA69672E3E53F1498A720","69883DE3EDE1785ACF1A1A869239921B52ACF032411FA69672E3E53F1498A720","BE10DA7DDB33924BC0D330BE84C14D811BA1A8687C124541CB1024B017E5BF2F","8E56F19C45EA1146FF32AE4F066A598D8EABC686756EABA311C20BF9399EE6C3","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A181","时装穿搭","images/A181-时装穿搭.png","prompts/A181-时装穿搭.txt","A162726F426C1A2D05A35909771DFE7DD851E8512A670EC8939817CB0551B5D0","A162726F426C1A2D05A35909771DFE7DD851E8512A670EC8939817CB0551B5D0","2A6B493484E04EE0C452C0F67EA6C61933B89EC4A8B90310BC940DBDC928339C","91625885CB698F0BEC432C258C6E3F4161127121825E5937FB7FBA1D29C6778B","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A092","上衣+长裤","images/A092-上衣+长裤.png","prompts/A092-上衣+长裤.txt","0FE6022F4C9C3B9D01EA26ACEA3D7A880C9BFA0691737D5A63B4E5282AA6A4C5","0FE6022F4C9C3B9D01EA26ACEA3D7A880C9BFA0691737D5A63B4E5282AA6A4C5","55384AC24672D0D4FF89A4E3B8F5EAA7B0FE046DCAF4428AF8BAE749E91CAB7E","164746F9F8093A76CF2414B08CE3A5E82016A3B105B0B357E4C9B72D2CA49436","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A038","上衣+短裤","images/A038-上衣+短裤.png","prompts/A038-上衣+短裤.txt","A291E2B23F7D3C9CB978DB8644CE402C619A528B91D3F560F27594A2CFC60118","A291E2B23F7D3C9CB978DB8644CE402C619A528B91D3F560F27594A2CFC60118","917C55DF1536544BECC30988F7B5F8810C93EBB03B908312E10D3C573016E395","CA51655A2B1FAF1875FC75D19E9DD16CC9B6AD0C1AF465E75EB400B551C76050","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A033","连体短裤","images/A033-连体短裤.png","prompts/A033-连体短裤.txt","F28455E3E90E670CE02B634D5A854FC61B3C9BD0E75D6260DC8E2B18A31185FE","F28455E3E90E670CE02B634D5A854FC61B3C9BD0E75D6260DC8E2B18A31185FE","E922E7C60829557F1742F24185F6D732222D95905A287AAD7ED66B04D00502E7","AF68D1C76CD971D612EE103AB305D9268D1840DC1DD1A673BFD202D7726BF485","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A148","上衣+短裤","images/A148-上衣+短裤.png","prompts/A148-上衣+短裤.txt","24D599C016F51E1430ADA9E2B58A637CEFFA25B97BA33256072D91A30DFFB2D3","24D599C016F51E1430ADA9E2B58A637CEFFA25B97BA33256072D91A30DFFB2D3","B2B2524DBBD9B0E47650196D6319ABAE85F09E43D99D94D21AF0A4BC5C02F2F5","CCE340B4F7AD21D16491A1EBE4F9FDABE4C6839BA00F28508AACAC891DA8BC86","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A006","衬衫+下装","images/A006-衬衫+下装.png","prompts/A006-衬衫+下装.txt","B1CE8E6A92773DCF3F0A66DB95AB3766F850B67C47BBBE7917CD91ECC1C42573","B1CE8E6A92773DCF3F0A66DB95AB3766F850B67C47BBBE7917CD91ECC1C42573","DF29A486A6C72118BC0CBDB76DEA31B6B0A7C823E8A5279BA7E8EECBD8FE281F","9040BC0E7BAF580B1D3183582100D4A7D74804BDBF7E75826C4074A37BFCCC32","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A076","上衣+长裤","images/A076-上衣+长裤.png","prompts/A076-上衣+长裤.txt","6BA4B83CC30E4A43CB8333267528DA6EA51C2389F123FA4C521F51A81791C414","6BA4B83CC30E4A43CB8333267528DA6EA51C2389F123FA4C521F51A81791C414","001EDADBE658F2290963078201632B8A364E4C5F1FBA9304EF94625FA2ADBF4B","CFDD72EB210AEF73A4178E7DB48CB18632D3DB6890FB6F8EC91382D3F082F289","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A029","上衣+短裤","images/A029-上衣+短裤.png","prompts/A029-上衣+短裤.txt","8C03BFE1EF6FEBABF3E7078A7CF2A51ECAFF49158778831139BF7836DC035C9E","8C03BFE1EF6FEBABF3E7078A7CF2A51ECAFF49158778831139BF7836DC035C9E","C41CEC76FB6CA4410656378E8725B13FDC1534F6F7AF80616680366AC44334B1","6F97DB10E57902F3CEEFF7EAF0FA0E02DEB91796499914C4FEEBA3F016AC1ADA","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A077","时装穿搭","images/A077-时装穿搭.png","prompts/A077-时装穿搭.txt","74102C9F287D31B0F47C2C61B5EB631B7F78D87D2DDDA48F3DF8768B24B944C4","74102C9F287D31B0F47C2C61B5EB631B7F78D87D2DDDA48F3DF8768B24B944C4","8DD1059418D42725B717E88DDD7C50ACBDA61E9BDE47C19CC470F81954C2CE7D","F5FB21C2B18546030A292B60864DC6F9E5FCC0FB00A40BCC9B16A04A8F17E2E6","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A166","上衣+短裙","images/A166-上衣+短裙.png","prompts/A166-上衣+短裙.txt","1BB6F8A89ED2B4943791F8CB09E2540AC53C21A8930B7B2FD50674FD1D1222DF","1BB6F8A89ED2B4943791F8CB09E2540AC53C21A8930B7B2FD50674FD1D1222DF","54E0DA5C4D661706B73CA2FCB4D2EAEE8B004762D99344FCFD7C87D7C36B376F","67804411F2EECE7A79B9CC0D384FCF381CF16CE364B15058B44C069520378EB6","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A005","时装穿搭","images/A005-时装穿搭.png","prompts/A005-时装穿搭.txt","4E92184153331F1887D68F33C7F66DD11A9591342E63183F3F5653AF2A2289C4","4E92184153331F1887D68F33C7F66DD11A9591342E63183F3F5653AF2A2289C4","11E49CA62C8679312C71EAECAFC6345C434ABEF6851443197041C418FACB5077","F4DD1BEF11EDF3A629F13BA605B0D1B993C787158A39DFFE5041C414D27AC24D","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A078","上衣+短裤","images/A078-上衣+短裤.png","prompts/A078-上衣+短裤.txt","E7970FC348FEB2EACE27266D19418AC2D67BAE04FCBEBAEFBA223CC7AB880BAD","E7970FC348FEB2EACE27266D19418AC2D67BAE04FCBEBAEFBA223CC7AB880BAD","C6AB0130D35DA4804F4B1A83E421B176D724E36989BD68D1E19CEC021F6455C5","73E397E70878530939D01F1E5E51DBB3569916B44AD63BD1AEE16E4A551CC205","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A052","上衣+短裤","images/A052-上衣+短裤.png","prompts/A052-上衣+短裤.txt","493C955C478536319378AD2CDD889519AF8724AF1456EF28D3F57E8C1BDE67C1","493C955C478536319378AD2CDD889519AF8724AF1456EF28D3F57E8C1BDE67C1","A543B7E4EE227CCE69E0BE1BADC208B87C781357B6F6323B5044F8B65CB7B2E5","526314014F40FABBF67B7260117738865319165601CFB5AD5A49142595850526","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A036","上衣+短裤","images/A036-上衣+短裤.png","prompts/A036-上衣+短裤.txt","EFDD34F6B293B1A8A0379294733D23F2B3EA97D8B8906724CAD7772140BE3ACB","EFDD34F6B293B1A8A0379294733D23F2B3EA97D8B8906724CAD7772140BE3ACB","675827D68EFCEE330A74963DEA36D285CE90FFC1CBE5ABC6B955ADC06DC51C0C","70FA2EC307A9B154C5F6055227B914233A71DB86A311D4108002907D583AF5AB","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A128","上衣+长裤","images/A128-上衣+长裤.png","prompts/A128-上衣+长裤.txt","B972465E8C9C91B40B4DDE702DB71A02FB20E37DE6A3D25F99EC924D8E1F26B4","B972465E8C9C91B40B4DDE702DB71A02FB20E37DE6A3D25F99EC924D8E1F26B4","E8864F6D8F308A9BA5C7D44EBDA91B70C093A3473D8E20BD67D077A62ABB3027","34D164029ACD91818DC5D6571E2A796D29C8784948B064912831A5896284BC22","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A088","衬衫+下装","images/A088-衬衫+下装.png","prompts/A088-衬衫+下装.txt","C31FBC1ACB1297897E2B35204CB33E3F0FC3B469A732EC3B4E6F1102BCF04E83","C31FBC1ACB1297897E2B35204CB33E3F0FC3B469A732EC3B4E6F1102BCF04E83","203CC7EC0D3C48B1DE8E37492690A1B7777833B23A35B1D0E5C731FCEF34715B","3688F90536DA6D82821197BC63FC6DC6BF028B2D505F748336FDD300BAF43F35","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A082","上衣+长裤","images/A082-上衣+长裤.png","prompts/A082-上衣+长裤.txt","0B278D2A96573B98227DD05B0CBCA7C00DD5FEDE2EA2B92C6F2F86DE9B5F13A9","0B278D2A96573B98227DD05B0CBCA7C00DD5FEDE2EA2B92C6F2F86DE9B5F13A9","95B728AA2CEC6ACC8C48D15E3FEEDD80CB051FC94595F4492A9D9FE2C7266F6D","6144CA96B823D12E3D029D710E281C0E9D8357E5E480F6A1878861997ACAD71C","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A018","连衣裙","images/A018-连衣裙.png","prompts/A018-连衣裙.txt","3FE9AF4697F1520057A1746E486B43E95B8E2013A1F8047F0278C5E441590B98","3FE9AF4697F1520057A1746E486B43E95B8E2013A1F8047F0278C5E441590B98","8CFC35E15D57191DCA1FA0BB5945F0823D0117CE697739EC2456793F70E1FBA3","A1BDA0B5006FFC3FC9F357F4611119C32E0C6FC3DF76137477F01A1D7B7079F9","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A014","上衣+长裤","images/A014-上衣+长裤.png","prompts/A014-上衣+长裤.txt","021D0915D5107650B5BF732BCB2AEF6E5FE24AF999E74B2C4319A3BF4B9F2D35","021D0915D5107650B5BF732BCB2AEF6E5FE24AF999E74B2C4319A3BF4B9F2D35","54D6437DF781BD9CDF7C3890F7F877E1770656EC113F0A098A2AF85D27423DD2","DC5DECE41B3384443B52D970446A36F33EF2AF8FBB1AD230996CF9268812D93A","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A069","连衣裙","images/A069-连衣裙.png","prompts/A069-连衣裙.txt","4BA66519496E26228A58EA15DD9BBC4A9FFA2D25FEE6FE5E4AC0A26D4CC179FF","4BA66519496E26228A58EA15DD9BBC4A9FFA2D25FEE6FE5E4AC0A26D4CC179FF","5341EF2F382A869310378E9BFF6F7F8CD31F9D33CB6F22EF861F8498B255DA59","4D8C05E905715885BF9AED6B10136ACA3416FED1F2D3BCB405141E028F77DA37","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A202","上衣+短裤","images/A202-上衣+短裤.png","prompts/A202-上衣+短裤.txt","A436AC38A6355D4F8842222FA8D87F983881FEE930E349912A4755EBAF2A6E85","A436AC38A6355D4F8842222FA8D87F983881FEE930E349912A4755EBAF2A6E85","DDEB13BF99EF3E266070AA889588D29538A7E60026587C1CCB5CE1178397480A","C863D7005D04CE71762888394CEAC15F08116F594B14E4222A51959979ED0627","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A129","上衣+短裤","images/A129-上衣+短裤.png","prompts/A129-上衣+短裤.txt","D728B18D06BFA0B3A919F15570CEBEA6A2CA8D676B6AD06609665FAB97C9DEF8","D728B18D06BFA0B3A919F15570CEBEA6A2CA8D676B6AD06609665FAB97C9DEF8","22C8AF696E72C2F5D083FDA0CF39C02010FF594E73B468EA1B1EBBE7C1FB7348","844A9E7D1F2183185479BCF2DCFC763C6D3018635F7C74F0D619F31CA1AA7010","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A010","连体短裤","images/A010-连体短裤.png","prompts/A010-连体短裤.txt","712D021DAB7D83FD7716363150ABF845A130560A17A38D610A6B9967815D12FC","712D021DAB7D83FD7716363150ABF845A130560A17A38D610A6B9967815D12FC","EB60AD05413F77340384D5296EA9DFBAB393DD3325B4D36687ED5A34C22523CD","10C83D9F964836DEDD54D8DACFAFFCCCC7305FF637ED9398C599687136C7D99B","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A042","上衣+短裤","images/A042-上衣+短裤.png","prompts/A042-上衣+短裤.txt","A9910BC85D135D66DE21145AE0FEE83B72B59BF841AD63B100C57D51FA947669","A9910BC85D135D66DE21145AE0FEE83B72B59BF841AD63B100C57D51FA947669","70DEE8197FE72793B0B4110A683C6DBFDB4F17DBBC158C2F730B97126542ED1C","1C9B8FDDDEE4C3382AFC3104E81EB62C7C8DEA723E6A74EBF01702027464EEC3","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A009","连体短裤","images/A009-连体短裤.png","prompts/A009-连体短裤.txt","3395D7C38AEF05D6B873B9F6FFC36C030A9CF094325F13B13DF6348463F5481E","3395D7C38AEF05D6B873B9F6FFC36C030A9CF094325F13B13DF6348463F5481E","53A2FED2D00667AABC51A3C3847AC1161F8E7B619391C0C24441AA152845A823","C07F1322ABC5D27CC98AFF2A83D5A69629E068DC751322558FF1C29952135156","public_candidate","20260723","no","source_and_sharing_notice_appended"
"A113","时装穿搭","images/A113-时装穿搭.png","prompts/A113-时装穿搭.txt","67E6F4F2E59BDD5CD79296591F7DA155BA2E07AAB4585C88022C6F4EFD12FE4B","67E6F4F2E59BDD5CD79296591F7DA155BA2E07AAB4585C88022C6F4EFD12FE4B","D581000892E64A2DAF6E04E16712E794BEDEA62DAF489C036602751474CB4DCE","BFB07803D9EE644960E3C7F8A79AA51E74F732EA4B26DC46567A356CF46BF25A","public_candidate","20260723","no","source_and_sharing_notice_appended"
